timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1694507002550747193,0.0032635219395160675,0.0018416247330605984,0.0015578015008941293,0.4843897521495819,0.07181458920240402,-9.777030944824219
1694507002556683947,-0.0011932154884561896,0.0043691666796803474,0.0017910317983478308,0.4741783142089844,0.013855370692908764,-9.832549095153809
1694507002566536033,-0.0010866924421861768,0.0034841038286685944,-0.0026361646596342325,0.5267899632453918,-0.01533602923154831,-9.79345703125
1694507002576397526,0.0013196581276133657,0.0008087690221145749,-4.989390799892135e-05,0.5987476706504822,-0.062151309102773666,-9.726346015930176
1694507002586558228,0.0022629823070019484,-0.0008151475340127945,-0.0006007853662595153,0.5754625201225281,0.0870743989944458,-9.762748718261719
1694507002598019749,-0.0012803785502910614,-0.0005890543106943369,0.0003491900279186666,0.6009832620620728,-0.048388127237558365,-9.818230628967285
1694507002615347950,-0.0008876636857166886,0.00046623212983831763,0.0004512355662882328,0.5821330547332764,-0.009521936997771263,-9.835946083068848
1694507002618528398,0.0027408157475292683,0.0006898923893459141,-0.0020516524091362953,0.522416889667511,-0.016521766781806946,-9.684292793273926
1694507002630200049,9.396493260283023e-05,-0.001791514572687447,-0.0029106205329298973,0.5641663670539856,-0.02290079928934574,-9.775686264038086
1694507002637319083,-0.0033507023472338915,-0.0007756786653771996,-0.0014284932985901833,0.49355512857437134,-0.009823735803365707,-9.785419464111328
1694507002647046835,-0.0009492264362052083,0.004706331063061953,0.0014795870520174503,0.5832465887069702,0.05904018506407738,-9.75557804107666
1694507002657031746,0.0007052159635350108,0.0003053449036087841,0.0010838209418579936,0.4811311662197113,0.05532260239124298,-9.768563270568848
1694507002666528069,-0.00041404098737984896,-0.003093255218118429,-0.0008390162838622928,0.5724747180938721,0.024408498778939247,-9.79894733428955
1694507002676509764,-0.0009822348365560174,-0.0006454421672970057,-0.0014734362484887242,0.5353565216064453,0.10524611175060272,-9.775257110595703
1694507002686408672,-0.0022804539185017347,-0.0026482620742172003,-0.00014765655214432627,0.5407686829566956,-0.05063733458518982,-9.816399574279785
1694507002696336882,0.001065707765519619,-0.002131448592990637,0.002025919733569026,0.5085114240646362,0.05435566231608391,-9.729801177978516
1694507002706422995,-0.0006297795916907489,0.00037483376218006015,-0.002250049728900194,0.6086782217025757,0.057727303355932236,-9.713065147399902
1694507002716353814,-0.0006831406499259174,0.0010399213060736656,-0.0024739899672567844,0.5769942998886108,0.07057742774486542,-9.763629913330078
1694507002726382986,-0.002747125690802932,0.0018953521503135562,0.001595952082425356,0.5350479483604431,0.0324411615729332,-9.735071182250977
1694507002736724420,-0.0019350651418790221,0.002250902121886611,0.0005683003691956401,0.5922148823738098,0.01679445058107376,-9.747910499572754
1694507002746401141,0.0006173272267915308,-0.001059523317962885,0.0017620731377974153,0.5261497497558594,-0.038560330867767334,-9.808767318725586
1694507002756363937,-0.0005788616836071014,-0.0009959242306649685,-0.0009838133119046688,0.4949273467063904,-0.009900456294417381,-9.807640075683594
1694507002766452956,-0.002523558447137475,-0.0004744924954138696,0.00044872044236399233,0.5574827194213867,0.0796845331788063,-9.76640796661377
1694507002776409467,0.0015198522014543414,0.00111882493365556,-0.0002404013357590884,0.5558412075042725,0.08037105202674866,-9.776806831359863
1694507002786382316,0.0016781182494014502,-0.00012994275311939418,0.00019225288997404277,0.5589042901992798,0.026446862146258354,-9.80266284942627
1694507002796327358,0.0012717231875285506,0.002079288475215435,-0.00013485057570505887,0.6203551888465881,0.029408374801278114,-9.780115127563477
1694507002806341074,-0.0002667595399543643,0.001478460500948131,0.0017014495097100735,0.5702231526374817,0.04364016652107239,-9.775789260864258
1694507002816332355,0.001168268034234643,-0.00037928385427221656,0.0011472508776932955,0.5594906210899353,-0.03151903301477432,-9.833227157592773
1694507002826558810,0.003204258158802986,-0.0011278040474280715,-0.0020296138245612383,0.5141183137893677,0.015251982025802135,-9.747895240783691
1694507002836572862,0.0008640422602184117,0.0001492574519943446,-0.0010569668374955654,0.5371236801147461,0.011439818888902664,-9.778351783752441
1694507002846426692,-0.004095553420484066,0.0004894352168776095,0.0003463447792455554,0.5322201251983643,0.014276031404733658,-9.742337226867676
1694507002856399633,0.0007450000266544521,0.0020882990211248398,0.0009990873513743281,0.5428850650787354,0.04207918047904968,-9.809149742126465
1694507002866439762,0.0008957150857895613,-0.0029934917110949755,-0.0008817561902105808,0.6038765907287598,0.0029549729079008102,-9.770627975463867
1694507002876371722,-0.002500812988728285,-0.0005340168136171997,0.0011017783544957638,0.5611050724983215,0.10564622282981873,-9.781020164489746
1694507002886381106,-0.0015150598483160138,-0.0005144106107763946,0.0009345391299575567,0.5600439310073853,0.07603272795677185,-9.79285717010498
1694507002896531886,-0.0011610689107328653,0.00166598754003644,-0.00037333372165448964,0.5081096291542053,-0.030042119324207306,-9.853004455566406
1694507002906455565,-0.0014862767420709133,-0.00020605092868208885,4.468415136216208e-05,0.5427657961845398,-0.022101614624261856,-9.776392936706543
1694507002916367347,0.0007110880687832832,-0.0024411557242274284,-0.00041585162398405373,0.5159692764282227,-0.024551130831241608,-9.775508880615234
1694507002926386662,0.0025691932532936335,-0.0018008153419941664,0.000539409345947206,0.5561405420303345,0.0062613654881715775,-9.831611633300781
1694507002936501987,0.0025971292052417994,-0.0009741829708218575,0.00038387568201869726,0.6336982250213623,0.036846645176410675,-9.71178913116455
1694507002946398070,0.0030239056795835495,-0.0009978155139833689,-0.002713410183787346,0.5822119116783142,0.0826050192117691,-9.757699966430664
1694507002956356229,0.00042674026917666197,0.0014994920929893851,-0.0003607588878367096,0.5039737820625305,0.020656095817685127,-9.769673347473145
1694507002966424248,0.0007657870301045477,0.0023968711029738188,0.0032112521585077047,0.5634474754333496,-0.041851311922073364,-9.760943412780762
1694507002976329721,-7.16983777238056e-05,0.0001651828788453713,-0.0030399274546653032,0.5289328098297119,0.00926150567829609,-9.765955924987793
1694507002986332492,-0.0010499831987544894,0.0038457480259239674,-1.4577734873455483e-05,0.49378764629364014,0.00047944486141204834,-9.70369815826416
1694507002996405988,-0.0008514252258464694,-0.0013812384568154812,0.002337806858122349,0.5429565906524658,0.053440436720848083,-9.88709545135498
1694507003006348427,-0.0022961909417062998,-0.0013106275582686067,-0.0003703300899360329,0.5561293959617615,0.0691143199801445,-9.827396392822266
1694507003016558148,0.0020304869394749403,0.0017694372218102217,0.0019526215037330985,0.6167346239089966,0.08825381100177765,-9.67446517944336
1694507003026364019,-8.568881457904354e-05,-0.0006852808292023838,0.0012444095918908715,0.5279154777526855,0.03042025864124298,-9.824492454528809
1694507003036414473,-0.00098298245575279,-0.00040825779433362186,0.0011402590898796916,0.4968680739402771,0.04605202376842499,-9.745264053344727
1694507003046485695,0.00022693403298035264,0.0004889116389676929,-0.00027045467868447304,0.5182324647903442,-0.010884720832109451,-9.765113830566406
1694507003056583612,0.002726687816902995,-0.000763622869271785,-0.0011438351357355714,0.49260154366493225,0.006840097717940807,-9.736316680908203
1694507003066302363,-0.004036374855786562,0.000353522424120456,0.002242498332634568,0.5599086880683899,0.03086576610803604,-9.73497486114502
1694507003076363984,0.0004416311567183584,-0.0009385144803673029,0.004340749233961105,0.5357232689857483,-0.07807871699333191,-9.813018798828125
1694507003086354819,0.001895792200230062,0.001468574977479875,-0.001516925636678934,0.5564735531806946,0.030650492757558823,-9.791509628295898
1694507003096375539,-0.001976066268980503,0.0013644377468153834,0.0002254162245662883,0.5490380525588989,-0.024585088714957237,-9.789444923400879
1694507003106342968,0.0007069460698403418,-0.0017227936768904328,-0.0006821452989242971,0.5410643219947815,0.08091509342193604,-9.759992599487305
1694507003116329060,-0.0015257272170856595,-0.00017080525867640972,-0.0009660420473664999,0.5427954792976379,0.0016407324001193047,-9.808900833129883
1694507003126360473,-0.0007384733762592077,-0.00010429020039737225,0.0004850572731811553,0.523327112197876,0.02146940678358078,-9.797821998596191
1694507003136349758,-0.0007490474381484091,-0.0009850863134488463,0.0015756661305204034,0.4750460982322693,0.04866503179073334,-9.812828063964844
1694507003146331340,0.0008223497425206006,0.000816268555354327,0.0025731404311954975,0.4980751872062683,0.05336173623800278,-9.742084503173828
1694507003156719389,-0.0013207071460783482,-0.003849075874313712,-0.0017895452911034226,0.5153189301490784,0.011860056780278683,-9.851248741149902
1694507003166354029,-0.0010917282197624445,-0.0002671224938239902,0.000801839807536453,0.5794257521629333,-0.03572254627943039,-9.685273170471191
1694507003176434922,-0.0011447739088907838,0.0006853943923488259,0.0013292634394019842,0.6080405712127686,0.020585257560014725,-9.745975494384766
1694507003186437549,0.0005962557625025511,-0.0005548927001655102,0.003134931204840541,0.5715465545654297,-0.033537402749061584,-9.74634838104248
1694507003196376716,-0.00213265442289412,0.0004966033739037812,-0.0004915738245472312,0.5943431854248047,-0.0038745366036891937,-9.737139701843262
1694507003206421553,-0.0008705742657184601,-0.0006781852571293712,-0.00043107866076752543,0.5356383919715881,0.023428764194250107,-9.771414756774902
1694507003216505887,0.0022631839383393526,-0.0017891598399728537,0.00154568359721452,0.5417969226837158,0.0437067411839962,-9.844128608703613
1694507003226433050,0.0031818347051739693,-0.002787090837955475,0.0008236956782639027,0.545691728591919,-0.06681172549724579,-9.814553260803223
1694507003236468633,0.0005096234381198883,0.00041034334572032094,0.000435597583418712,0.5271568894386292,-0.021405862644314766,-9.68720817565918
1694507003246479692,0.0007868951070122421,7.53130589146167e-05,-0.002884583780542016,0.5134748816490173,-0.01150276605039835,-9.737010955810547
1694507003256401658,0.001114811166189611,0.001407036790624261,0.0030928340274840593,0.5354573130607605,0.06311529874801636,-9.712528228759766
1694507003266411707,0.0001886618119897321,-0.0002921884006354958,0.00356166809797287,0.6366779804229736,0.04405269771814346,-9.856890678405762
1694507003276381415,0.0013570042792707682,-0.0009509846568107605,-0.0011471468023955822,0.5842038989067078,0.025979984551668167,-9.788518905639648
1694507003286402477,0.0036025934386998415,0.0025322067085653543,0.0002607140049804002,0.5027838945388794,-0.01211747620254755,-9.814958572387695
1694507003296373655,-0.0007448771502822638,0.0018027550540864468,-0.0018599852919578552,0.6026304960250854,0.030215857550501823,-9.826695442199707
1694507003306516635,-0.0017922883853316307,0.0002104407176375389,0.0034714285284280777,0.4755757451057434,0.02042648196220398,-9.734103202819824
1694507003316397191,0.000376345677068457,0.0020979142282158136,0.000230120393098332,0.4673287570476532,0.08634239435195923,-9.768681526184082
1694507003326377153,0.002673828275874257,0.0001915660104714334,0.00305166095495224,0.5287114977836609,0.018426425755023956,-9.74400520324707
1694507003336949359,0.00032042694510892034,0.0022911676205694675,0.00010500539792701602,0.514759361743927,0.08396638184785843,-9.823716163635254
1694507003348327544,0.002481764880940318,-0.0022732021752744913,0.001792615046724677,0.5156466364860535,0.02129935473203659,-9.759561538696289
1694507003356592613,-0.003703961381688714,-0.0002930246409960091,0.0016006826190277934,0.5599292516708374,-0.018264101818203926,-9.772208213806152
1694507003366429363,0.001858629402704537,0.001955667743459344,-0.0002497978857718408,0.5035107135772705,-0.02177024632692337,-9.82803726196289
1694507003376574398,0.0015940098091959953,-1.859317853813991e-05,-0.000873678014613688,0.5661641955375671,0.07513860613107681,-9.832941055297852
1694507003386539955,-0.0011888311710208654,0.0015238112537190318,-0.0019634689670056105,0.5246682167053223,0.029205206781625748,-9.76783561706543
1694507003396697187,-0.004093250259757042,-7.691334030823782e-05,0.00121607247274369,0.5325233340263367,0.05240967497229576,-9.718545913696289
1694507003406752224,6.423851300496608e-05,-0.0006354558281600475,0.000607566034886986,0.5566567778587341,-0.010295356623828411,-9.78298568725586
1694507003416576966,0.00018038589041680098,0.0005017709918320179,-0.001167653826996684,0.6291571259498596,0.05543161928653717,-9.789205551147461
1694507003426459930,-1.062688352249097e-05,0.00022610924497712404,0.0021445618476718664,0.5416238307952881,0.07938498258590698,-9.768683433532715
1694507003436544862,-0.0015212231082841754,0.0021442819852381945,-0.001553771668113768,0.5428048372268677,0.023071618750691414,-9.896404266357422
1694507003446422963,-0.0015778897795826197,0.0001237866817973554,-0.003663979936391115,0.5005566477775574,0.0047135185450315475,-9.820332527160645
1694507003456471283,-0.00029074784833937883,-0.0019237970700487494,-0.00017236625717487186,0.5452113151550293,0.08602733165025711,-9.818485260009766
1694507003466414761,0.003360604401677847,-0.0008601376903243363,0.0004727400082629174,0.558669924736023,0.06815293431282043,-9.741436004638672
1694507003476444723,0.001337240799330175,-0.0010928111150860786,-0.0013737916015088558,0.6130552291870117,0.026279687881469727,-9.71740436553955
1694507003486406002,-0.0016795910196378827,-0.00043542144703678787,-0.002173415385186672,0.43603426218032837,0.04408334195613861,-9.78045654296875
1694507003496421754,-0.0023165985476225615,0.0016419102903455496,0.0004709517234005034,0.619853138923645,0.06253034621477127,-9.802873611450195
1694507003506484228,-0.0006520323222503066,-0.0004815429274458438,-0.002075133379548788,0.4918113648891449,0.035198479890823364,-9.751976013183594
1694507003516539628,-0.0005422912072390318,0.000883204338606447,0.0006142263300716877,0.5328842997550964,0.01725982129573822,-9.818265914916992
1694507003526484889,-2.9016884582233615e-05,0.0006993648130446672,-2.4164080969057977e-05,0.5612463355064392,0.014374508522450924,-9.778472900390625
1694507003536484808,-0.000984671525657177,0.0033535517286509275,0.0001442579523427412,0.565045177936554,0.02045973762869835,-9.776172637939453
1694507003546605804,-0.005870650988072157,0.002187211997807026,-0.0008944833534769714,0.5571913123130798,0.018394984304904938,-9.741416931152344
1694507003557259619,-0.003059223061427474,-1.0258107067784294e-05,-0.001064433716237545,0.5780363082885742,-0.05357825756072998,-9.81427001953125
1694507003566654857,-0.0009584587533026934,-0.001962746726348996,9.56759467953816e-05,0.5455038547515869,-0.06647685170173645,-9.80042552947998
1694507003576455990,-0.0006321243126876652,0.00015316055214498192,0.002748386934399605,0.488298237323761,-0.003172333352267742,-9.770875930786133
1694507003586537446,0.0009435335523448884,-0.0008174989488907158,-0.00028049241518601775,0.6204659342765808,0.02050606720149517,-9.734772682189941
1694507003596360267,0.0011028131702914834,0.00031483863131143153,-0.0017685210332274437,0.6233330368995667,-0.02641734667122364,-9.738982200622559
1694507003606365400,-0.0002673482522368431,-0.002037293743342161,0.000928545487113297,0.5585315227508545,0.004257620312273502,-9.80217170715332
1694507003616576053,-0.000752091989852488,-0.0011271805269643664,4.6981906052678823e-05,0.5295450687408447,-0.050146933645009995,-9.8060941696167
1694507003626643087,-0.0009875672403723001,0.000327264831867069,-0.001397406216710806,0.5379493832588196,-0.04277079552412033,-9.84985065460205
1694507003636402643,-0.00029951156466268003,-0.0002935969387181103,0.002831873716786504,0.5025852918624878,0.0018321042880415916,-9.829347610473633
1694507003646643538,-0.002539173699915409,0.0011214838596060872,0.0007734359824098647,0.53394615650177,-0.038314543664455414,-9.783145904541016
1694507003656466595,-0.0013667467283084989,0.0009195113088935614,0.00028815233963541687,0.574790894985199,-0.03216802701354027,-9.726031303405762
1694507003666506536,-0.0008067997987382114,-0.0020916855428367853,0.003388606244698167,0.4957243502140045,0.00973467156291008,-9.860722541809082
1694507003676424043,-0.002619413658976555,0.0002117413969244808,0.001363154617138207,0.5416805148124695,0.01617598906159401,-9.768644332885742
1694507003686462071,-0.0004682578146457672,-0.0010551048908382654,0.001680202898569405,0.5682063698768616,-0.05554986000061035,-9.782889366149902
1694507003696415038,0.001307053491473198,0.0010172179900109768,0.0014886673307046294,0.5690337419509888,-0.05084969475865364,-9.765889167785645
1694507003706557240,-0.00019789965881500393,0.0017918033991008997,-0.0007137132924981415,0.5309339761734009,0.019059553742408752,-9.756166458129883
1694507003717513683,-0.00015533763507846743,0.0005022967234253883,-0.0009211507276631892,0.5519552826881409,0.01989881508052349,-9.834300994873047
1694507003726584883,0.0007250425405800343,-0.0009547577938064933,0.0010747343767434359,0.52829909324646,0.07338100671768188,-9.782718658447266
1694507003737243134,0.0009924176847562194,0.004855306353420019,-7.894411101005971e-05,0.5856538414955139,0.037707921117544174,-9.81409740447998
1694507003746779342,-0.000141526383231394,-0.00013255898375064135,-0.002517429180443287,0.4838412404060364,0.04000786691904068,-9.783856391906738
1694507003756672179,-0.0022078221663832664,3.3211905247299e-05,0.002510818187147379,0.5215158462524414,0.06465598940849304,-9.815723419189453
1694507003766538485,0.0010789638618007302,0.000897456833627075,-0.0005573108792304993,0.5469480156898499,0.01881958730518818,-9.871152877807617
1694507003776622675,0.00019572398741729558,-0.00018247503612656146,0.0003539618046488613,0.5759018659591675,-0.009401921182870865,-9.777775764465332
1694507003786605243,0.001766351517289877,0.0004663160943891853,-0.002256447682157159,0.5007071495056152,0.04852547496557236,-9.785377502441406
1694507003796449744,0.0021409320179373026,0.001432248973287642,0.003912709653377533,0.5275908708572388,0.03107297047972679,-9.820159912109375
1694507003806675122,0.0009936783462762833,-0.0020475706551223993,0.0012329501332715154,0.5363423824310303,0.0212041437625885,-9.768832206726074
1694507003816430962,0.002096691867336631,-0.003280943026766181,0.00033399544190615416,0.5724450349807739,0.05850808694958687,-9.799859046936035
1694507003826653361,-0.0005062148557044566,-0.002914204727858305,0.0013539863284677267,0.5380666255950928,0.005816618911921978,-9.817310333251953
1694507003836521244,3.8376780139515176e-05,0.0019206140423193574,-0.0013896244345232844,0.5402461886405945,0.06213490664958954,-9.744328498840332
1694507003846535796,0.0007299215067178011,0.0007790005765855312,0.00023529115424025804,0.5526655912399292,0.0293496772646904,-9.781901359558105
1694507003856443809,0.0029626383911818266,0.0008801720105111599,-0.0027813161723315716,0.5286701917648315,-0.03740963712334633,-9.82266616821289
1694507003866622774,-0.0019277447136119008,-0.001552347093820572,0.002759461058303714,0.5316192507743835,0.11633704602718353,-9.775083541870117
1694507003876472638,-0.00011181193258380517,0.0024720123037695885,-0.0013988540740683675,0.5677876472473145,-0.002917960286140442,-9.853074073791504
1694507003886475138,-0.0013981888769194484,-0.0016204328276216984,-0.0004408703825902194,0.5158740282058716,-0.03916303813457489,-9.79434871673584
1694507003896522735,0.001149845076724887,0.0004585646092891693,-0.0024322322569787502,0.596260130405426,0.00028710439801216125,-9.838973045349121
1694507003906536277,-0.0004405004146974534,-0.0012961295433342457,8.95344783202745e-05,0.5776184797286987,0.01596095971763134,-9.818395614624023
1694507003916402853,-0.0004815254360437393,-0.0006480826996266842,-0.00200244365260005,0.60939621925354,0.08142997324466705,-9.765742301940918
1694507003926386681,0.0008196023409254849,7.226590969366953e-05,0.0008216658607125282,0.5024858713150024,0.01300576701760292,-9.812650680541992
1694507003936459386,-0.00025699700927361846,-0.00013140853843651712,-0.0005159836146049201,0.6544263958930969,0.04481003060936928,-9.86931037902832
1694507003946362245,0.001594984671100974,-0.0042460304684937,0.0012697925558313727,0.5510188341140747,0.07518542557954788,-9.792901039123535
1694507003956416102,-0.00191252410877496,-0.00026359569164924324,0.00326413637958467,0.5547338128089905,0.023280136287212372,-9.739943504333496
1694507003966448634,-0.0014066175790503621,2.2272732167039067e-05,0.002788491314277053,0.5494451522827148,-0.09199078381061554,-9.768472671508789
1694507003976472438,0.0007323417230509222,-0.001953869592398405,0.001157198566943407,0.5300195217132568,-0.02630366012454033,-9.747434616088867
1694507003986783377,0.0010970404837280512,0.001641692128032446,-0.0009320965618826449,0.6085853576660156,0.024635285139083862,-9.759416580200195
1694507003996494732,-0.0005988555494695902,0.003244421910494566,-0.002226173412054777,0.5544210076332092,0.020474113523960114,-9.782641410827637
1694507004008827170,-0.0009225666872225702,0.0001876262394944206,0.000781342969276011,0.597190797328949,-0.00883985310792923,-9.774599075317383
1694507004016715548,-0.0015958596486598253,-0.002024807035923004,-9.228165436070412e-05,0.5406955480575562,0.006764024030417204,-9.789360046386719
1694507004026732118,-0.0019926209934055805,0.0016615805216133595,-0.0021305454429239035,0.5109366774559021,-0.041326552629470825,-9.791545867919922
1694507004036489186,-0.0003834893286693841,-0.0034631460439413786,0.0020099275279790163,0.555812418460846,-0.021178511902689934,-9.742300033569336
1694507004046408880,-0.00012858195987064391,0.0004043303488288075,0.0011372113367542624,0.5452442765235901,0.09247907251119614,-9.787459373474121
1694507004056395865,0.000874761666636914,0.0013812882825732231,-0.002061927691102028,0.5741421580314636,-0.04133131727576256,-9.792926788330078
1694507004066398348,0.0019338098354637623,-0.0012213134905323386,-0.002738096984103322,0.5236550569534302,-0.026065457612276077,-9.799185752868652
1694507004076424578,0.0005091644125059247,-0.000637681398075074,-0.0006451937952078879,0.5574106574058533,0.03366335481405258,-9.804259300231934
1694507004086389104,1.584360870765522e-05,0.000988958403468132,0.0006061216699890792,0.5127405524253845,0.04722268879413605,-9.85503101348877
1694507004096642324,-0.0013188245939090848,0.0006300608511082828,-0.0031127645634114742,0.524935245513916,0.030679527670145035,-9.755845069885254
1694507004106367319,0.0004394412680994719,-0.0009635901660658419,-0.0006175165763124824,0.47463101148605347,0.019701547920703888,-9.73474407196045
1694507004116441589,-0.0007499564089812338,-0.0018333751941099763,-0.0002125263272318989,0.6059203743934631,0.013755585998296738,-9.822186470031738
1694507004126376539,0.00035236828261986375,0.0002849401789717376,-0.0002243170456495136,0.5689426064491272,-0.010584142990410328,-9.760982513427734
1694507004137249404,0.00010029121767729521,-0.002163419034332037,-0.0002620701561681926,0.5693461894989014,0.04900490865111351,-9.81396484375
1694507004146370044,0.0009919875301420689,-0.0015279968501999974,0.0015185773372650146,0.5101661086082458,0.047597408294677734,-9.778043746948242
1694507004156458815,-0.0010182238183915615,0.00012230507854837924,-0.002220413414761424,0.5292384028434753,0.020327512174844742,-9.762500762939453
1694507004166425541,-0.0015166591620072722,-0.0011172409867867827,0.0016897683963179588,0.5742592811584473,0.05441597104072571,-9.817776679992676
1694507004176392511,-2.4953542379080318e-05,-0.0008161584846675396,-0.0002920652332250029,0.5289331674575806,0.025324523448944092,-9.822480201721191
1694507004186401413,0.00012646897812373936,-0.000586784677579999,0.0020732134580612183,0.5424113869667053,0.0797441154718399,-9.864672660827637
1694507004196364514,-0.0017883589025586843,0.00015602141502313316,-0.0015172415878623724,0.5456071496009827,0.0049106767401099205,-9.806516647338867
1694507004206448099,0.001093409489840269,0.0013921716017648578,0.0022460310719907284,0.5030710697174072,-0.014683961868286133,-9.830233573913574
1694507004216355900,-0.0009367503807879984,0.0004464940866455436,0.0017202743329107761,0.5751727223396301,0.014381819404661655,-9.72223949432373
1694507004226389411,0.0008705955697223544,0.0019229694735258818,-0.0015012241201475263,0.5460020899772644,0.13240763545036316,-9.735182762145996
1694507004236720552,-0.002262872876599431,0.000842499197460711,-0.0016538196941837668,0.5853381156921387,0.08855755627155304,-9.754024505615234
1694507004246402638,0.0004469706618692726,-0.0006731735775247216,0.00015883958258200437,0.5204913020133972,-0.032805826514959335,-9.742060661315918
1694507004256408089,0.0009908839128911495,4.42309319623746e-05,-0.0011679648887366056,0.5722670555114746,-0.008856742642819881,-9.755777359008789
1694507004266448947,0.0011389366118237376,-0.00011295683361822739,-0.0009158932371065021,0.5714477896690369,-0.03502647951245308,-9.771760940551758
1694507004276644344,-0.0008324701339006424,0.0001286972255911678,0.002263211878016591,0.594143271446228,0.0049452753737568855,-9.77568244934082
1694507004286423570,0.0003076559223700315,-0.00030648050596937537,-9.650875290390104e-05,0.5781956315040588,0.09245358407497406,-9.860136032104492
1694507004296548332,0.0022175139747560024,-0.0010130336740985513,-0.0008837750647217035,0.5201653838157654,0.009319273754954338,-9.742595672607422
